DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3
1571443200.0,1.0,648.0,6.0,4.0,8.0
1571443200.0,0.0,230.0,2.0,3.0,0.0
1571529600.0,2.0,128.0,1.0,2.0,8.0
1571529600.0,1.0,549.0,5.0,4.0,9.0
1571529600.0,0.0,337.0,3.0,3.0,7.0
1571616000.0,1.0,852.0,8.0,5.0,2.0
1571616000.0,0.0,977.0,9.0,7.0,7.0
1571616000.0,2.0,766.0,7.0,6.0,6.0
1571702400.0,1.0,957.0,9.0,5.0,7.0
1571702400.0,0.0,908.0,9.0,0.0,8.0
1571702400.0,2.0,963.0,9.0,6.0,3.0
1571788800.0,0.0,328.0,3.0,2.0,8.0
1571788800.0,1.0,856.0,8.0,5.0,6.0
1571788800.0,2.0,676.0,6.0,7.0,6.0
1571875200.0,0.0,289.0,2.0,8.0,9.0
1571875200.0,1.0,150.0,1.0,5.0,0.0
1571875200.0,2.0,163.0,1.0,6.0,3.0
1571961600.0,2.0,342.0,3.0,4.0,2.0
1571961600.0,1.0,196.0,1.0,9.0,6.0
1571961600.0,0.0,900.0,9.0,0.0,0.0
1572048000.0,0.0,795.0,7.0,9.0,5.0
1572048000.0,1.0,240.0,2.0,4.0,0.0
1572048000.0,2.0,825.0,8.0,2.0,5.0
1572134400.0,0.0,914.0,9.0,1.0,4.0
1572134400.0,1.0,569.0,5.0,6.0,9.0
1572134400.0,2.0,500.0,5.0,0.0,0.0
1572220800.0,1.0,118.0,1.0,1.0,8.0
1572220800.0,0.0,455.0,4.0,5.0,5.0
1572220800.0,2.0,4.0,0.0,0.0,4.0
1572307200.0,1.0,626.0,6.0,2.0,6.0
1572307200.0,2.0,641.0,6.0,4.0,1.0
1572307200.0,0.0,121.0,1.0,2.0,1.0
1572393600.0,0.0,159.0,1.0,5.0,9.0
1572393600.0,1.0,761.0,7.0,6.0,1.0
1572393600.0,2.0,927.0,9.0,2.0,7.0
1572480000.0,0.0,300.0,3.0,0.0,0.0
1572480000.0,1.0,260.0,2.0,6.0,0.0
1572480000.0,2.0,584.0,5.0,8.0,4.0
1572566400.0,0.0,598.0,5.0,9.0,8.0
1572566400.0,1.0,429.0,4.0,2.0,9.0
1572566400.0,2.0,809.0,8.0,0.0,9.0
1572652800.0,2.0,28.0,0.0,2.0,8.0
1572652800.0,0.0,851.0,8.0,5.0,1.0
1572652800.0,1.0,130.0,1.0,3.0,0.0
1572739200.0,0.0,155.0,1.0,5.0,5.0
1572739200.0,1.0,326.0,3.0,2.0,6.0
1572739200.0,2.0,536.0,5.0,3.0,6.0
1572825600.0,2.0,316.0,3.0,1.0,6.0
1572825600.0,0.0,573.0,5.0,7.0,3.0
1572825600.0,1.0,921.0,9.0,2.0,1.0
1572912000.0,1.0,94.0,0.0,9.0,4.0
1572912000.0,0.0,422.0,4.0,2.0,2.0
1572912000.0,2.0,780.0,7.0,8.0,0.0
1572998400.0,0.0,257.0,2.0,5.0,7.0
1572998400.0,1.0,815.0,8.0,1.0,5.0
1572998400.0,2.0,743.0,7.0,4.0,3.0
1573084800.0,0.0,479.0,4.0,7.0,9.0
1573084800.0,1.0,325.0,3.0,2.0,5.0
1573084800.0,2.0,63.0,0.0,6.0,3.0
1573171200.0,0.0,658.0,6.0,5.0,8.0
1573171200.0,1.0,421.0,4.0,2.0,1.0
1573171200.0,2.0,481.0,4.0,8.0,1.0
1573257600.0,2.0,203.0,2.0,0.0,3.0
1573257600.0,0.0,437.0,4.0,3.0,7.0
1573257600.0,1.0,495.0,4.0,9.0,5.0
1573344000.0,0.0,325.0,3.0,2.0,5.0
1573344000.0,1.0,411.0,4.0,1.0,1.0
1573344000.0,2.0,579.0,5.0,7.0,9.0
1573430400.0,2.0,86.0,0.0,8.0,6.0
1573430400.0,0.0,74.0,0.0,7.0,4.0
1573430400.0,1.0,400.0,4.0,0.0,0.0
1573516800.0,0.0,656.0,6.0,5.0,6.0
1573516800.0,2.0,250.0,2.0,5.0,0.0
1573516800.0,1.0,350.0,3.0,5.0,0.0
1573603200.0,0.0,170.0,1.0,7.0,0.0
1573603200.0,1.0,96.0,0.0,9.0,6.0
1573603200.0,2.0,32.0,0.0,3.0,2.0
1573689600.0,0.0,489.0,4.0,8.0,9.0
1573689600.0,1.0,1.0,0.0,0.0,1.0
1573689600.0,2.0,540.0,5.0,4.0,0.0
1573776000.0,0.0,952.0,9.0,5.0,2.0
1573776000.0,1.0,674.0,6.0,7.0,4.0
1573776000.0,2.0,135.0,1.0,3.0,5.0
1573862400.0,1.0,454.0,4.0,5.0,4.0
1573862400.0,2.0,910.0,9.0,1.0,0.0
1573862400.0,0.0,301.0,3.0,0.0,1.0
1573948800.0,0.0,735.0,7.0,3.0,5.0
1573948800.0,1.0,397.0,3.0,9.0,7.0
1573948800.0,2.0,850.0,8.0,5.0,0.0
1574035200.0,0.0,632.0,6.0,3.0,2.0
1574035200.0,1.0,22.0,0.0,2.0,2.0
1574035200.0,2.0,732.0,7.0,3.0,2.0
1574121600.0,2.0,211.0,2.0,1.0,1.0
1574121600.0,0.0,115.0,1.0,1.0,5.0
1574121600.0,1.0,112.0,1.0,1.0,2.0
1574208000.0,0.0,177.0,1.0,7.0,7.0
1574208000.0,1.0,416.0,4.0,1.0,6.0
1574208000.0,2.0,426.0,4.0,2.0,6.0
1574294400.0,0.0,141.0,1.0,4.0,1.0
1574294400.0,1.0,479.0,4.0,7.0,9.0
1574294400.0,2.0,42.0,0.0,4.0,2.0
1574380800.0,2.0,953.0,9.0,5.0,3.0
1574380800.0,0.0,972.0,9.0,7.0,2.0
1574380800.0,1.0,213.0,2.0,1.0,3.0
1574467200.0,1.0,854.0,8.0,5.0,4.0
1574467200.0,0.0,973.0,9.0,7.0,3.0
1574467200.0,2.0,939.0,9.0,3.0,9.0
1574553600.0,1.0,407.0,4.0,0.0,7.0
1574553600.0,0.0,402.0,4.0,0.0,2.0
1574553600.0,2.0,758.0,7.0,5.0,8.0
1574640000.0,0.0,760.0,7.0,6.0,0.0
1574640000.0,1.0,965.0,9.0,6.0,5.0
1574640000.0,2.0,596.0,5.0,9.0,6.0
1574726400.0,0.0,963.0,9.0,6.0,3.0
1574726400.0,1.0,450.0,4.0,5.0,0.0
1574726400.0,2.0,538.0,5.0,3.0,8.0
1574812800.0,0.0,472.0,4.0,7.0,2.0
1574812800.0,1.0,123.0,1.0,2.0,3.0
1574812800.0,2.0,777.0,7.0,7.0,7.0
1574899200.0,1.0,93.0,0.0,9.0,3.0
1574899200.0,0.0,968.0,9.0,6.0,8.0
1574899200.0,2.0,1.0,0.0,0.0,1.0
1574985600.0,1.0,661.0,6.0,6.0,1.0
1574985600.0,2.0,470.0,4.0,7.0,0.0
1574985600.0,0.0,474.0,4.0,7.0,4.0
1575072000.0,2.0,828.0,8.0,2.0,8.0
1575072000.0,0.0,328.0,3.0,2.0,8.0
1575072000.0,1.0,424.0,4.0,2.0,4.0
1575158400.0,0.0,890.0,8.0,9.0,0.0
1575158400.0,1.0,527.0,5.0,2.0,7.0
1575158400.0,2.0,381.0,3.0,8.0,1.0
1575244800.0,0.0,986.0,9.0,8.0,6.0
1575244800.0,2.0,238.0,2.0,3.0,8.0
1575244800.0,1.0,954.0,9.0,5.0,4.0
1575331200.0,0.0,866.0,8.0,6.0,6.0
1575331200.0,1.0,437.0,4.0,3.0,7.0
1575331200.0,2.0,376.0,3.0,7.0,6.0
1575417600.0,0.0,519.0,5.0,1.0,9.0
1575417600.0,1.0,150.0,1.0,5.0,0.0
1575417600.0,2.0,207.0,2.0,0.0,7.0
1575504000.0,1.0,675.0,6.0,7.0,5.0
1575504000.0,0.0,998.0,9.0,9.0,8.0
1575504000.0,2.0,501.0,5.0,0.0,1.0
1575590400.0,0.0,560.0,5.0,6.0,0.0
1575590400.0,1.0,93.0,0.0,9.0,3.0
1575590400.0,2.0,990.0,9.0,9.0,0.0
1575676800.0,0.0,789.0,7.0,8.0,9.0
1575676800.0,1.0,571.0,5.0,7.0,1.0
1575676800.0,2.0,73.0,0.0,7.0,3.0
1575763200.0,2.0,502.0,5.0,0.0,2.0
1575763200.0,1.0,98.0,0.0,9.0,8.0
1575763200.0,0.0,131.0,1.0,3.0,1.0
1575849600.0,1.0,727.0,7.0,2.0,7.0
1575849600.0,2.0,359.0,3.0,5.0,9.0
1575849600.0,0.0,612.0,6.0,1.0,2.0
1575936000.0,1.0,766.0,7.0,6.0,6.0
1575936000.0,0.0,837.0,8.0,3.0,7.0
1575936000.0,2.0,144.0,1.0,4.0,4.0
1576022400.0,0.0,481.0,4.0,8.0,1.0
1576022400.0,1.0,954.0,9.0,5.0,4.0
1576022400.0,2.0,111.0,1.0,1.0,1.0
1576108800.0,0.0,307.0,3.0,0.0,7.0
1576108800.0,1.0,176.0,1.0,7.0,6.0
1576108800.0,2.0,225.0,2.0,2.0,5.0
1576195200.0,0.0,906.0,9.0,0.0,6.0
1576195200.0,1.0,480.0,4.0,8.0,0.0
1576195200.0,2.0,3.0,0.0,0.0,3.0
1576281600.0,0.0,770.0,7.0,7.0,0.0
1576281600.0,1.0,932.0,9.0,3.0,2.0
1576281600.0,2.0,584.0,5.0,8.0,4.0
1576368000.0,2.0,316.0,3.0,1.0,6.0
1576368000.0,1.0,771.0,7.0,7.0,1.0
1576368000.0,0.0,770.0,7.0,7.0,0.0
1576454400.0,0.0,700.0,7.0,0.0,0.0
1576454400.0,1.0,531.0,5.0,3.0,1.0
1576454400.0,2.0,16.0,0.0,1.0,6.0
1576540800.0,0.0,881.0,8.0,8.0,1.0
1576540800.0,1.0,242.0,2.0,4.0,2.0
1576540800.0,2.0,87.0,0.0,8.0,7.0
1576627200.0,0.0,49.0,0.0,4.0,9.0
1576627200.0,1.0,427.0,4.0,2.0,7.0
1576627200.0,2.0,155.0,1.0,5.0,5.0
1576713600.0,0.0,741.0,7.0,4.0,1.0
1576713600.0,1.0,887.0,8.0,8.0,7.0
1576713600.0,2.0,784.0,7.0,8.0,4.0
1576800000.0,2.0,440.0,4.0,4.0,0.0
1576800000.0,1.0,399.0,3.0,9.0,9.0
1576800000.0,0.0,256.0,2.0,5.0,6.0
1576886400.0,2.0,783.0,7.0,8.0,3.0
1576886400.0,0.0,515.0,5.0,1.0,5.0
1576886400.0,1.0,218.0,2.0,1.0,8.0
1576972800.0,0.0,86.0,0.0,8.0,6.0
1576972800.0,1.0,577.0,5.0,7.0,7.0
1576972800.0,2.0,904.0,9.0,0.0,4.0
1577059200.0,0.0,475.0,4.0,7.0,5.0
1577059200.0,2.0,220.0,2.0,2.0,0.0
1577059200.0,1.0,756.0,7.0,5.0,6.0
1577145600.0,0.0,458.0,4.0,5.0,8.0
1577145600.0,1.0,100.0,1.0,0.0,0.0
1577145600.0,2.0,904.0,9.0,0.0,4.0
1577232000.0,0.0,188.0,1.0,8.0,8.0
1577232000.0,1.0,910.0,9.0,1.0,0.0
1577232000.0,2.0,840.0,8.0,4.0,0.0
1577318400.0,2.0,185.0,1.0,8.0,5.0
1577318400.0,1.0,749.0,7.0,4.0,9.0
1577318400.0,0.0,227.0,2.0,2.0,7.0
1577404800.0,0.0,588.0,5.0,8.0,8.0
1577404800.0,1.0,188.0,1.0,8.0,8.0
1577404800.0,2.0,82.0,0.0,8.0,2.0
1577491200.0,0.0,223.0,2.0,2.0,3.0
1577491200.0,1.0,137.0,1.0,3.0,7.0
1577491200.0,2.0,108.0,1.0,0.0,8.0
1577577600.0,0.0,532.0,5.0,3.0,2.0
1577577600.0,1.0,369.0,3.0,6.0,9.0
1577577600.0,2.0,830.0,8.0,3.0,0.0
1577664000.0,0.0,313.0,3.0,1.0,3.0
1577664000.0,1.0,924.0,9.0,2.0,4.0
1577664000.0,2.0,425.0,4.0,2.0,5.0
1577750400.0,0.0,483.0,4.0,8.0,3.0
1577750400.0,1.0,616.0,6.0,1.0,6.0
1577750400.0,2.0,206.0,2.0,0.0,6.0
1577836800.0,0.0,980.0,9.0,8.0,0.0
1577836800.0,1.0,753.0,7.0,5.0,3.0
1577836800.0,2.0,671.0,6.0,7.0,1.0
1577923200.0,0.0,353.0,3.0,5.0,3.0
1577923200.0,2.0,471.0,4.0,7.0,1.0
1577923200.0,1.0,882.0,8.0,8.0,2.0
1578009600.0,0.0,410.0,4.0,1.0,0.0
1578009600.0,1.0,895.0,8.0,9.0,5.0
1578009600.0,2.0,415.0,4.0,1.0,5.0
1578096000.0,0.0,916.0,9.0,1.0,6.0
1578096000.0,1.0,724.0,7.0,2.0,4.0
1578096000.0,2.0,342.0,3.0,4.0,2.0
1578182400.0,0.0,200.0,2.0,0.0,0.0
1578182400.0,2.0,527.0,5.0,2.0,7.0
1578182400.0,1.0,156.0,1.0,5.0,6.0
1578268800.0,0.0,520.0,5.0,2.0,0.0
1578268800.0,1.0,573.0,5.0,7.0,3.0
1578268800.0,2.0,173.0,1.0,7.0,3.0
1578355200.0,0.0,903.0,9.0,0.0,3.0
1578355200.0,1.0,473.0,4.0,7.0,3.0
1578355200.0,2.0,355.0,3.0,5.0,5.0
1578441600.0,0.0,939.0,9.0,3.0,9.0
1578441600.0,1.0,185.0,1.0,8.0,5.0
1578441600.0,2.0,704.0,7.0,0.0,4.0
1578528000.0,2.0,214.0,2.0,1.0,4.0
1578528000.0,0.0,266.0,2.0,6.0,6.0
1578528000.0,1.0,828.0,8.0,2.0,8.0
1578614400.0,1.0,924.0,9.0,2.0,4.0
1578614400.0,2.0,124.0,1.0,2.0,4.0
1578614400.0,0.0,18.0,0.0,1.0,8.0
1578700800.0,0.0,827.0,8.0,2.0,7.0
1578700800.0,1.0,548.0,5.0,4.0,8.0
1578700800.0,2.0,629.0,6.0,2.0,9.0
1578787200.0,0.0,413.0,4.0,1.0,3.0
1578787200.0,1.0,953.0,9.0,5.0,3.0
1578787200.0,2.0,410.0,4.0,1.0,0.0
1578873600.0,0.0,817.0,8.0,1.0,7.0
1578873600.0,1.0,920.0,9.0,2.0,0.0
1578873600.0,2.0,267.0,2.0,6.0,7.0
1578960000.0,2.0,550.0,5.0,5.0,0.0
1578960000.0,0.0,785.0,7.0,8.0,5.0
1578960000.0,1.0,572.0,5.0,7.0,2.0
1579046400.0,0.0,743.0,7.0,4.0,3.0
1579046400.0,1.0,629.0,6.0,2.0,9.0
1579046400.0,2.0,380.0,3.0,8.0,0.0
1579132800.0,0.0,452.0,4.0,5.0,2.0
1579132800.0,1.0,244.0,2.0,4.0,4.0
1579132800.0,2.0,953.0,9.0,5.0,3.0
1579219200.0,0.0,462.0,4.0,6.0,2.0
1579219200.0,1.0,359.0,3.0,5.0,9.0
1579219200.0,2.0,38.0,0.0,3.0,8.0
1579305600.0,0.0,410.0,4.0,1.0,0.0
1579305600.0,1.0,272.0,2.0,7.0,2.0
1579305600.0,2.0,911.0,9.0,1.0,1.0
1579392000.0,0.0,900.0,9.0,0.0,0.0
1579392000.0,1.0,989.0,9.0,8.0,9.0
1579392000.0,2.0,534.0,5.0,3.0,4.0
1579478400.0,2.0,888.0,8.0,8.0,8.0
1579478400.0,1.0,874.0,8.0,7.0,4.0
1579478400.0,0.0,495.0,4.0,9.0,5.0
1579564800.0,0.0,634.0,6.0,3.0,4.0
1579564800.0,1.0,484.0,4.0,8.0,4.0
1579564800.0,2.0,151.0,1.0,5.0,1.0
1579651200.0,0.0,13.0,0.0,1.0,3.0
1579651200.0,1.0,448.0,4.0,4.0,8.0
1579651200.0,2.0,991.0,9.0,9.0,1.0
1579737600.0,0.0,222.0,2.0,2.0,2.0
1579737600.0,1.0,690.0,6.0,9.0,0.0
1579737600.0,2.0,320.0,3.0,2.0,0.0
1579824000.0,0.0,49.0,0.0,4.0,9.0
1579824000.0,1.0,268.0,2.0,6.0,8.0
1579824000.0,2.0,143.0,1.0,4.0,3.0
1579910400.0,2.0,511.0,5.0,1.0,1.0
1579910400.0,0.0,890.0,8.0,9.0,0.0
1579910400.0,1.0,250.0,2.0,5.0,0.0
1579996800.0,0.0,28.0,0.0,2.0,8.0
1579996800.0,2.0,477.0,4.0,7.0,7.0
1579996800.0,1.0,760.0,7.0,6.0,0.0
1580083200.0,0.0,854.0,8.0,5.0,4.0
1580083200.0,1.0,810.0,8.0,1.0,0.0
1580083200.0,2.0,857.0,8.0,5.0,7.0
1580169600.0,0.0,165.0,1.0,6.0,5.0
1580169600.0,1.0,257.0,2.0,5.0,7.0
1580169600.0,2.0,343.0,3.0,4.0,3.0
1580256000.0,0.0,1.0,0.0,0.0,1.0
1580256000.0,1.0,458.0,4.0,5.0,8.0
1580256000.0,2.0,433.0,4.0,3.0,3.0
1580342400.0,0.0,698.0,6.0,9.0,8.0
1580342400.0,1.0,21.0,0.0,2.0,1.0
1580342400.0,2.0,404.0,4.0,0.0,4.0
1580428800.0,0.0,472.0,4.0,7.0,2.0
1580428800.0,1.0,655.0,6.0,5.0,5.0
1580428800.0,2.0,846.0,8.0,4.0,6.0
1580515200.0,2.0,763.0,7.0,6.0,3.0
1580515200.0,1.0,606.0,6.0,0.0,6.0
1580515200.0,0.0,682.0,6.0,8.0,2.0
1580601600.0,0.0,228.0,2.0,2.0,8.0
1580601600.0,1.0,52.0,0.0,5.0,2.0
1580601600.0,2.0,568.0,5.0,6.0,8.0
1580688000.0,0.0,36.0,0.0,3.0,6.0
1580688000.0,1.0,556.0,5.0,5.0,6.0
1580688000.0,2.0,845.0,8.0,4.0,5.0
1580774400.0,0.0,147.0,1.0,4.0,7.0
1580774400.0,1.0,762.0,7.0,6.0,2.0
1580774400.0,2.0,698.0,6.0,9.0,8.0
1580860800.0,0.0,79.0,0.0,7.0,9.0
1580860800.0,1.0,180.0,1.0,8.0,0.0
1580860800.0,2.0,701.0,7.0,0.0,1.0
1580947200.0,2.0,726.0,7.0,2.0,6.0
1580947200.0,0.0,219.0,2.0,1.0,9.0
1580947200.0,1.0,289.0,2.0,8.0,9.0
1581033600.0,0.0,689.0,6.0,8.0,9.0
1581033600.0,1.0,982.0,9.0,8.0,2.0
1581033600.0,2.0,45.0,0.0,4.0,5.0
1581120000.0,0.0,390.0,3.0,9.0,0.0
1581120000.0,1.0,90.0,0.0,9.0,0.0
1581120000.0,2.0,174.0,1.0,7.0,4.0
1581206400.0,0.0,610.0,6.0,1.0,0.0
1581206400.0,1.0,609.0,6.0,0.0,9.0
1581206400.0,2.0,411.0,4.0,1.0,1.0
1581292800.0,0.0,851.0,8.0,5.0,1.0
1581292800.0,1.0,855.0,8.0,5.0,5.0
1581292800.0,2.0,970.0,9.0,7.0,0.0
1581379200.0,0.0,919.0,9.0,1.0,9.0
1581379200.0,1.0,404.0,4.0,0.0,4.0
1581379200.0,2.0,464.0,4.0,6.0,4.0
1581465600.0,2.0,266.0,2.0,6.0,6.0
1581465600.0,1.0,906.0,9.0,0.0,6.0
1581465600.0,0.0,991.0,9.0,9.0,1.0
1581552000.0,0.0,350.0,3.0,5.0,0.0
1581552000.0,1.0,366.0,3.0,6.0,6.0
1581552000.0,2.0,617.0,6.0,1.0,7.0
1581638400.0,0.0,158.0,1.0,5.0,8.0
1581638400.0,1.0,459.0,4.0,5.0,9.0
1581638400.0,2.0,197.0,1.0,9.0,7.0
1581724800.0,0.0,625.0,6.0,2.0,5.0
1581724800.0,1.0,234.0,2.0,3.0,4.0
1581724800.0,2.0,437.0,4.0,3.0,7.0
1581811200.0,0.0,68.0,0.0,6.0,8.0
1581811200.0,1.0,37.0,0.0,3.0,7.0
1581811200.0,2.0,89.0,0.0,8.0,9.0
1581897600.0,2.0,723.0,7.0,2.0,3.0
1581897600.0,0.0,189.0,1.0,8.0,9.0
1581897600.0,1.0,224.0,2.0,2.0,4.0
1581984000.0,0.0,480.0,4.0,8.0,0.0
1581984000.0,1.0,849.0,8.0,4.0,9.0
1581984000.0,2.0,180.0,1.0,8.0,0.0
1582070400.0,0.0,994.0,9.0,9.0,4.0
1582070400.0,1.0,719.0,7.0,1.0,9.0
1582070400.0,2.0,299.0,2.0,9.0,9.0
1582156800.0,0.0,601.0,6.0,0.0,1.0
1582156800.0,2.0,200.0,2.0,0.0,0.0
1582156800.0,1.0,785.0,7.0,8.0,5.0
1582243200.0,0.0,961.0,9.0,6.0,1.0
1582243200.0,1.0,677.0,6.0,7.0,7.0
1582243200.0,2.0,264.0,2.0,6.0,4.0
1582329600.0,0.0,51.0,0.0,5.0,1.0
1582329600.0,1.0,620.0,6.0,2.0,0.0
1582329600.0,2.0,33.0,0.0,3.0,3.0
1582416000.0,0.0,383.0,3.0,8.0,3.0
1582416000.0,1.0,510.0,5.0,1.0,0.0
1582416000.0,2.0,447.0,4.0,4.0,7.0
1582502400.0,2.0,270.0,2.0,7.0,0.0
1582502400.0,0.0,351.0,3.0,5.0,1.0
1582502400.0,1.0,420.0,4.0,2.0,0.0
1582588800.0,1.0,992.0,9.0,9.0,2.0
1582588800.0,2.0,707.0,7.0,0.0,7.0
1582588800.0,0.0,325.0,3.0,2.0,5.0
1582675200.0,0.0,217.0,2.0,1.0,7.0
1582675200.0,1.0,697.0,6.0,9.0,7.0
1582675200.0,2.0,209.0,2.0,0.0,9.0
1582761600.0,0.0,175.0,1.0,7.0,5.0
1582761600.0,1.0,619.0,6.0,1.0,9.0
1582761600.0,2.0,976.0,9.0,7.0,6.0
1582848000.0,0.0,858.0,8.0,5.0,8.0
1582848000.0,1.0,139.0,1.0,3.0,9.0
1582848000.0,2.0,415.0,4.0,1.0,5.0
1582934400.0,2.0,894.0,8.0,9.0,4.0
1582934400.0,0.0,290.0,2.0,9.0,0.0
1582934400.0,1.0,898.0,8.0,9.0,8.0
1583020800.0,0.0,432.0,4.0,3.0,2.0
1583020800.0,1.0,93.0,0.0,9.0,3.0
1583020800.0,2.0,70.0,0.0,7.0,0.0
1583107200.0,0.0,466.0,4.0,6.0,6.0
1583107200.0,1.0,176.0,1.0,7.0,6.0
1583107200.0,2.0,489.0,4.0,8.0,9.0
1583193600.0,0.0,259.0,2.0,5.0,9.0
1583193600.0,1.0,100.0,1.0,0.0,0.0
1583193600.0,2.0,227.0,2.0,2.0,7.0
1583280000.0,0.0,677.0,6.0,7.0,7.0
1583280000.0,1.0,139.0,1.0,3.0,9.0
1583280000.0,2.0,774.0,7.0,7.0,4.0
1583366400.0,0.0,625.0,6.0,2.0,5.0
1583366400.0,1.0,560.0,5.0,6.0,0.0
1583366400.0,2.0,784.0,7.0,8.0,4.0
1583452800.0,2.0,655.0,6.0,5.0,5.0
1583452800.0,1.0,763.0,7.0,6.0,3.0
1583452800.0,0.0,169.0,1.0,6.0,9.0
1583539200.0,0.0,86.0,0.0,8.0,6.0
1583539200.0,1.0,842.0,8.0,4.0,2.0
1583539200.0,2.0,692.0,6.0,9.0,2.0
1583625600.0,0.0,761.0,7.0,6.0,1.0
1583625600.0,1.0,468.0,4.0,6.0,8.0
1583625600.0,2.0,395.0,3.0,9.0,5.0
1583712000.0,0.0,299.0,2.0,9.0,9.0
1583712000.0,1.0,58.0,0.0,5.0,8.0
1583712000.0,2.0,556.0,5.0,5.0,6.0
1583798400.0,0.0,192.0,1.0,9.0,2.0
1583798400.0,1.0,427.0,4.0,2.0,7.0
1583798400.0,2.0,913.0,9.0,1.0,3.0
1583884800.0,2.0,680.0,6.0,8.0,0.0
1583884800.0,0.0,864.0,8.0,6.0,4.0
1583884800.0,1.0,24.0,0.0,2.0,4.0
1583971200.0,0.0,244.0,2.0,4.0,4.0
1583971200.0,2.0,745.0,7.0,4.0,5.0
1583971200.0,1.0,759.0,7.0,5.0,9.0
1584057600.0,0.0,76.0,0.0,7.0,6.0
1584057600.0,1.0,549.0,5.0,4.0,9.0
1584057600.0,2.0,110.0,1.0,1.0,0.0
1584144000.0,0.0,560.0,5.0,6.0,0.0
1584144000.0,1.0,179.0,1.0,7.0,9.0
1584144000.0,2.0,325.0,3.0,2.0,5.0
1584230400.0,0.0,747.0,7.0,4.0,7.0
1584230400.0,1.0,893.0,8.0,9.0,3.0
1584230400.0,2.0,170.0,1.0,7.0,0.0
1584316800.0,0.0,753.0,7.0,5.0,3.0
1584316800.0,1.0,954.0,9.0,5.0,4.0
1584316800.0,2.0,930.0,9.0,3.0,0.0
1584403200.0,0.0,694.0,6.0,9.0,4.0
1584403200.0,1.0,285.0,2.0,8.0,5.0
1584403200.0,2.0,955.0,9.0,5.0,5.0
1584489600.0,2.0,961.0,9.0,6.0,1.0
1584489600.0,1.0,510.0,5.0,1.0,0.0
1584489600.0,0.0,784.0,7.0,8.0,4.0
1584576000.0,0.0,966.0,9.0,6.0,6.0
1584576000.0,1.0,444.0,4.0,4.0,4.0
1584576000.0,2.0,77.0,0.0,7.0,7.0
1584662400.0,0.0,24.0,0.0,2.0,4.0
1584662400.0,1.0,40.0,0.0,4.0,0.0
1584662400.0,2.0,47.0,0.0,4.0,7.0
1584748800.0,0.0,897.0,8.0,9.0,7.0
1584748800.0,1.0,799.0,7.0,9.0,9.0
1584748800.0,2.0,467.0,4.0,6.0,7.0
1584835200.0,0.0,295.0,2.0,9.0,5.0
1584835200.0,1.0,895.0,8.0,9.0,5.0
1584835200.0,2.0,423.0,4.0,2.0,3.0
1584921600.0,2.0,815.0,8.0,1.0,5.0
1584921600.0,0.0,976.0,9.0,7.0,6.0
1584921600.0,1.0,607.0,6.0,0.0,7.0
1585008000.0,0.0,237.0,2.0,3.0,7.0
1585008000.0,1.0,157.0,1.0,5.0,7.0
1585008000.0,2.0,989.0,9.0,8.0,9.0
1585094400.0,0.0,320.0,3.0,2.0,0.0
1585094400.0,1.0,294.0,2.0,9.0,4.0
1585094400.0,2.0,5.0,0.0,0.0,5.0
1585180800.0,0.0,782.0,7.0,8.0,2.0
1585180800.0,1.0,90.0,0.0,9.0,0.0
1585180800.0,2.0,189.0,1.0,8.0,9.0
1585267200.0,0.0,535.0,5.0,3.0,5.0
1585267200.0,1.0,300.0,3.0,0.0,0.0
1585267200.0,2.0,60.0,0.0,6.0,0.0
1585353600.0,0.0,749.0,7.0,4.0,9.0
1585353600.0,1.0,706.0,7.0,0.0,6.0
1585353600.0,2.0,724.0,7.0,2.0,4.0
1585440000.0,2.0,998.0,9.0,9.0,8.0
1585440000.0,1.0,803.0,8.0,0.0,3.0
1585440000.0,0.0,37.0,0.0,3.0,7.0
1585526400.0,0.0,554.0,5.0,5.0,4.0
1585526400.0,1.0,212.0,2.0,1.0,2.0
1585526400.0,2.0,952.0,9.0,5.0,2.0
1585612800.0,0.0,0.0,0.0,0.0,0.0
1585612800.0,1.0,232.0,2.0,3.0,2.0
1585612800.0,2.0,69.0,0.0,6.0,9.0
1585699200.0,0.0,574.0,5.0,7.0,4.0
1585699200.0,1.0,224.0,2.0,2.0,4.0
1585699200.0,2.0,92.0,0.0,9.0,2.0
1585785600.0,0.0,783.0,7.0,8.0,3.0
1585785600.0,1.0,787.0,7.0,8.0,7.0
1585785600.0,2.0,448.0,4.0,4.0,8.0
1585872000.0,2.0,67.0,0.0,6.0,7.0
1585872000.0,1.0,466.0,4.0,6.0,6.0
1585872000.0,0.0,10.0,0.0,1.0,0.0
1585958400.0,0.0,970.0,9.0,7.0,0.0
1585958400.0,2.0,151.0,1.0,5.0,1.0
1585958400.0,1.0,883.0,8.0,8.0,3.0
1586044800.0,0.0,613.0,6.0,1.0,3.0
1586044800.0,1.0,231.0,2.0,3.0,1.0
1586044800.0,2.0,180.0,1.0,8.0,0.0
1586131200.0,0.0,703.0,7.0,0.0,3.0
1586131200.0,1.0,683.0,6.0,8.0,3.0
1586131200.0,2.0,967.0,9.0,6.0,7.0
1586217600.0,0.0,849.0,8.0,4.0,9.0
1586217600.0,1.0,687.0,6.0,8.0,7.0
1586217600.0,2.0,128.0,1.0,2.0,8.0
1586304000.0,0.0,227.0,2.0,2.0,7.0
