DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3,winning_number_lag_1,winning_number_lag_2,winning_number_lag_3,winning_number_lag_4,winning_number_lag_5,winning_number_lag_6,winning_number_lag_7,winning_number_lag_8,winning_number_lag_9,winning_number_lag_10,winning_digit_1_lag_1,winning_digit_2_lag_1,winning_digit_3_lag_1,winning_digit_1_lag_2,winning_digit_2_lag_2,winning_digit_3_lag_2,winning_digit_1_lag_3,winning_digit_2_lag_3,winning_digit_3_lag_3,winning_digit_1_lag_4,winning_digit_2_lag_4,winning_digit_3_lag_4,winning_digit_1_lag_5,winning_digit_2_lag_5,winning_digit_3_lag_5,winning_digit_1_lag_6,winning_digit_2_lag_6,winning_digit_3_lag_6,winning_digit_1_lag_7,winning_digit_2_lag_7,winning_digit_3_lag_7,winning_digit_1_lag_8,winning_digit_2_lag_8,winning_digit_3_lag_8,winning_digit_1_lag_9,winning_digit_2_lag_9,winning_digit_3_lag_9,winning_digit_1_lag_10,winning_digit_2_lag_10,winning_digit_3_lag_10
1.49688e+18,1.0,457.0,4.0,5.0,7.0,944.0,22.0,214.0,563.0,701.0,731.0,124.0,247.0,744.0,703.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,7.0,7.0,4.0,4.0,7.0,0.0,3.0
1.49688e+18,0.0,64.0,0.0,6.0,4.0,457.0,944.0,22.0,214.0,563.0,701.0,731.0,124.0,247.0,744.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,7.0,7.0,4.0,4.0
1.4969664e+18,2.0,994.0,9.0,9.0,4.0,64.0,457.0,944.0,22.0,214.0,563.0,701.0,731.0,124.0,247.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,7.0
1.4969664e+18,1.0,468.0,4.0,6.0,8.0,994.0,64.0,457.0,944.0,22.0,214.0,563.0,701.0,731.0,124.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,4.0
1.4969664e+18,0.0,228.0,2.0,2.0,8.0,468.0,994.0,64.0,457.0,944.0,22.0,214.0,563.0,701.0,731.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0,7.0,3.0,1.0
1.4970528e+18,2.0,240.0,2.0,4.0,0.0,228.0,468.0,994.0,64.0,457.0,944.0,22.0,214.0,563.0,701.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,7.0,0.0,1.0
1.4970528e+18,1.0,604.0,6.0,0.0,4.0,240.0,228.0,468.0,994.0,64.0,457.0,944.0,22.0,214.0,563.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0
1.4970528e+18,0.0,405.0,4.0,0.0,5.0,604.0,240.0,228.0,468.0,994.0,64.0,457.0,944.0,22.0,214.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,4.0
1.4971392e+18,2.0,156.0,1.0,5.0,6.0,405.0,604.0,240.0,228.0,468.0,994.0,64.0,457.0,944.0,22.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0,0.0,2.0,2.0
1.4971392e+18,1.0,513.0,5.0,1.0,3.0,156.0,405.0,604.0,240.0,228.0,468.0,994.0,64.0,457.0,944.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0,9.0,4.0,4.0
1.4971392e+18,0.0,675.0,6.0,7.0,5.0,513.0,156.0,405.0,604.0,240.0,228.0,468.0,994.0,64.0,457.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0,4.0,5.0,7.0
1.4972256e+18,2.0,805.0,8.0,0.0,5.0,675.0,513.0,156.0,405.0,604.0,240.0,228.0,468.0,994.0,64.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0,0.0,6.0,4.0
1.4972256e+18,1.0,74.0,0.0,7.0,4.0,805.0,675.0,513.0,156.0,405.0,604.0,240.0,228.0,468.0,994.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0,9.0,9.0,4.0
1.4972256e+18,0.0,531.0,5.0,3.0,1.0,74.0,805.0,675.0,513.0,156.0,405.0,604.0,240.0,228.0,468.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0,4.0,6.0,8.0
1.497312e+18,2.0,356.0,3.0,5.0,6.0,531.0,74.0,805.0,675.0,513.0,156.0,405.0,604.0,240.0,228.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,8.0
1.497312e+18,1.0,173.0,1.0,7.0,3.0,356.0,531.0,74.0,805.0,675.0,513.0,156.0,405.0,604.0,240.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0,2.0,4.0,0.0
1.497312e+18,0.0,733.0,7.0,3.0,3.0,173.0,356.0,531.0,74.0,805.0,675.0,513.0,156.0,405.0,604.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0,6.0,0.0,4.0
1.4973984e+18,2.0,858.0,8.0,5.0,8.0,733.0,173.0,356.0,531.0,74.0,805.0,675.0,513.0,156.0,405.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,4.0,0.0,5.0
1.4973984e+18,1.0,878.0,8.0,7.0,8.0,858.0,733.0,173.0,356.0,531.0,74.0,805.0,675.0,513.0,156.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0
1.4973984e+18,0.0,44.0,0.0,4.0,4.0,878.0,858.0,733.0,173.0,356.0,531.0,74.0,805.0,675.0,513.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0,5.0,1.0,3.0
1.4974848e+18,2.0,996.0,9.0,9.0,6.0,44.0,878.0,858.0,733.0,173.0,356.0,531.0,74.0,805.0,675.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0,6.0,7.0,5.0
1.4974848e+18,1.0,712.0,7.0,1.0,2.0,996.0,44.0,878.0,858.0,733.0,173.0,356.0,531.0,74.0,805.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0,8.0,0.0,5.0
1.4974848e+18,0.0,381.0,3.0,8.0,1.0,712.0,996.0,44.0,878.0,858.0,733.0,173.0,356.0,531.0,74.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,7.0,4.0
1.4975712e+18,2.0,717.0,7.0,1.0,7.0,381.0,712.0,996.0,44.0,878.0,858.0,733.0,173.0,356.0,531.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,5.0,3.0,1.0
1.4975712e+18,1.0,91.0,0.0,9.0,1.0,717.0,381.0,712.0,996.0,44.0,878.0,858.0,733.0,173.0,356.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0
1.4975712e+18,0.0,792.0,7.0,9.0,2.0,91.0,717.0,381.0,712.0,996.0,44.0,878.0,858.0,733.0,173.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0,1.0,7.0,3.0
1.4976576e+18,2.0,899.0,8.0,9.0,9.0,792.0,91.0,717.0,381.0,712.0,996.0,44.0,878.0,858.0,733.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,3.0,3.0
1.4976576e+18,1.0,361.0,3.0,6.0,1.0,899.0,792.0,91.0,717.0,381.0,712.0,996.0,44.0,878.0,858.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0,8.0,5.0,8.0
1.4976576e+18,0.0,353.0,3.0,5.0,3.0,361.0,899.0,792.0,91.0,717.0,381.0,712.0,996.0,44.0,878.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0,8.0,7.0,8.0
1.497744e+18,2.0,350.0,3.0,5.0,0.0,353.0,361.0,899.0,792.0,91.0,717.0,381.0,712.0,996.0,44.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0,0.0,4.0,4.0
1.497744e+18,1.0,880.0,8.0,8.0,0.0,350.0,353.0,361.0,899.0,792.0,91.0,717.0,381.0,712.0,996.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0,9.0,9.0,6.0
1.497744e+18,0.0,381.0,3.0,8.0,1.0,880.0,350.0,353.0,361.0,899.0,792.0,91.0,717.0,381.0,712.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0,7.0,1.0,2.0
1.4978304e+18,2.0,305.0,3.0,0.0,5.0,381.0,880.0,350.0,353.0,361.0,899.0,792.0,91.0,717.0,381.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0,3.0,8.0,1.0
1.4978304e+18,1.0,629.0,6.0,2.0,9.0,305.0,381.0,880.0,350.0,353.0,361.0,899.0,792.0,91.0,717.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0,7.0,1.0,7.0
1.4978304e+18,0.0,435.0,4.0,3.0,5.0,629.0,305.0,381.0,880.0,350.0,353.0,361.0,899.0,792.0,91.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0,0.0,9.0,1.0
1.4979168e+18,2.0,978.0,9.0,7.0,8.0,435.0,629.0,305.0,381.0,880.0,350.0,353.0,361.0,899.0,792.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0,7.0,9.0,2.0
1.4979168e+18,1.0,963.0,9.0,6.0,3.0,978.0,435.0,629.0,305.0,381.0,880.0,350.0,353.0,361.0,899.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0,8.0,9.0,9.0
1.4979168e+18,0.0,148.0,1.0,4.0,8.0,963.0,978.0,435.0,629.0,305.0,381.0,880.0,350.0,353.0,361.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,6.0,1.0
1.4980032e+18,2.0,99.0,0.0,9.0,9.0,148.0,963.0,978.0,435.0,629.0,305.0,381.0,880.0,350.0,353.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0,3.0,5.0,3.0
1.4980032e+18,1.0,451.0,4.0,5.0,1.0,99.0,148.0,963.0,978.0,435.0,629.0,305.0,381.0,880.0,350.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0,3.0,5.0,0.0
1.4980032e+18,0.0,475.0,4.0,7.0,5.0,451.0,99.0,148.0,963.0,978.0,435.0,629.0,305.0,381.0,880.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0,8.0,8.0,0.0
1.4980896e+18,2.0,223.0,2.0,2.0,3.0,475.0,451.0,99.0,148.0,963.0,978.0,435.0,629.0,305.0,381.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0,3.0,8.0,1.0
1.4980896e+18,1.0,350.0,3.0,5.0,0.0,223.0,475.0,451.0,99.0,148.0,963.0,978.0,435.0,629.0,305.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0,3.0,0.0,5.0
1.4980896e+18,0.0,716.0,7.0,1.0,6.0,350.0,223.0,475.0,451.0,99.0,148.0,963.0,978.0,435.0,629.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0,6.0,2.0,9.0
1.498176e+18,2.0,923.0,9.0,2.0,3.0,716.0,350.0,223.0,475.0,451.0,99.0,148.0,963.0,978.0,435.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0,4.0,3.0,5.0
1.498176e+18,1.0,978.0,9.0,7.0,8.0,923.0,716.0,350.0,223.0,475.0,451.0,99.0,148.0,963.0,978.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0,9.0,7.0,8.0
1.498176e+18,0.0,69.0,0.0,6.0,9.0,978.0,923.0,716.0,350.0,223.0,475.0,451.0,99.0,148.0,963.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0,9.0,6.0,3.0
1.4982624e+18,2.0,142.0,1.0,4.0,2.0,69.0,978.0,923.0,716.0,350.0,223.0,475.0,451.0,99.0,148.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,8.0
1.4982624e+18,1.0,720.0,7.0,2.0,0.0,142.0,69.0,978.0,923.0,716.0,350.0,223.0,475.0,451.0,99.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0,0.0,9.0,9.0
1.4982624e+18,0.0,793.0,7.0,9.0,3.0,720.0,142.0,69.0,978.0,923.0,716.0,350.0,223.0,475.0,451.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,5.0,1.0
1.4983488e+18,2.0,208.0,2.0,0.0,8.0,793.0,720.0,142.0,69.0,978.0,923.0,716.0,350.0,223.0,475.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,5.0
1.4983488e+18,1.0,928.0,9.0,2.0,8.0,208.0,793.0,720.0,142.0,69.0,978.0,923.0,716.0,350.0,223.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0
1.4983488e+18,0.0,102.0,1.0,0.0,2.0,928.0,208.0,793.0,720.0,142.0,69.0,978.0,923.0,716.0,350.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0,3.0,5.0,0.0
1.4984352e+18,2.0,898.0,8.0,9.0,8.0,102.0,928.0,208.0,793.0,720.0,142.0,69.0,978.0,923.0,716.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0,7.0,1.0,6.0
1.4984352e+18,1.0,425.0,4.0,2.0,5.0,898.0,102.0,928.0,208.0,793.0,720.0,142.0,69.0,978.0,923.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0,9.0,2.0,3.0
1.4984352e+18,0.0,445.0,4.0,4.0,5.0,425.0,898.0,102.0,928.0,208.0,793.0,720.0,142.0,69.0,978.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0,9.0,7.0,8.0
1.4985216e+18,2.0,452.0,4.0,5.0,2.0,445.0,425.0,898.0,102.0,928.0,208.0,793.0,720.0,142.0,69.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,9.0
1.4985216e+18,1.0,671.0,6.0,7.0,1.0,452.0,445.0,425.0,898.0,102.0,928.0,208.0,793.0,720.0,142.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0
1.4985216e+18,0.0,856.0,8.0,5.0,6.0,671.0,452.0,445.0,425.0,898.0,102.0,928.0,208.0,793.0,720.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0,7.0,2.0,0.0
1.498608e+18,2.0,148.0,1.0,4.0,8.0,856.0,671.0,452.0,445.0,425.0,898.0,102.0,928.0,208.0,793.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0,7.0,9.0,3.0
1.498608e+18,1.0,425.0,4.0,2.0,5.0,148.0,856.0,671.0,452.0,445.0,425.0,898.0,102.0,928.0,208.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0,2.0,0.0,8.0
1.498608e+18,0.0,521.0,5.0,2.0,1.0,425.0,148.0,856.0,671.0,452.0,445.0,425.0,898.0,102.0,928.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0,9.0,2.0,8.0
1.4986944e+18,2.0,204.0,2.0,0.0,4.0,521.0,425.0,148.0,856.0,671.0,452.0,445.0,425.0,898.0,102.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0,1.0,0.0,2.0
1.4986944e+18,1.0,103.0,1.0,0.0,3.0,204.0,521.0,425.0,148.0,856.0,671.0,452.0,445.0,425.0,898.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,8.0,9.0,8.0
1.4986944e+18,0.0,924.0,9.0,2.0,4.0,103.0,204.0,521.0,425.0,148.0,856.0,671.0,452.0,445.0,425.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0
1.4987808e+18,2.0,354.0,3.0,5.0,4.0,924.0,103.0,204.0,521.0,425.0,148.0,856.0,671.0,452.0,445.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0
1.4987808e+18,1.0,304.0,3.0,0.0,4.0,354.0,924.0,103.0,204.0,521.0,425.0,148.0,856.0,671.0,452.0,3.0,5.0,4.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0,4.0,5.0,2.0
1.4987808e+18,0.0,510.0,5.0,1.0,0.0,304.0,354.0,924.0,103.0,204.0,521.0,425.0,148.0,856.0,671.0,3.0,0.0,4.0,3.0,5.0,4.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,7.0,1.0
1.4988672e+18,2.0,397.0,3.0,9.0,7.0,510.0,304.0,354.0,924.0,103.0,204.0,521.0,425.0,148.0,856.0,5.0,1.0,0.0,3.0,0.0,4.0,3.0,5.0,4.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0,8.0,5.0,6.0
1.4988672e+18,1.0,185.0,1.0,8.0,5.0,397.0,510.0,304.0,354.0,924.0,103.0,204.0,521.0,425.0,148.0,3.0,9.0,7.0,5.0,1.0,0.0,3.0,0.0,4.0,3.0,5.0,4.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,8.0
1.4988672e+18,0.0,919.0,9.0,1.0,9.0,185.0,397.0,510.0,304.0,354.0,924.0,103.0,204.0,521.0,425.0,1.0,8.0,5.0,3.0,9.0,7.0,5.0,1.0,0.0,3.0,0.0,4.0,3.0,5.0,4.0,9.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0
